id,pid,gender,int_corr,samerace,age,field,field_cd,race,imprace,imprelig,income,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr,sinc,intel,fun,amb,shar,like,prob,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,dec,dec_o,match
380,410,0,-0.26,0,33,MFA -Film,14.00,1,4,8,,film directing,6.00,7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9,6,,4.00,6.00,7.00,6.00,8.00,6.00,6.00,4.00,27,2,20.00,20.00,20.00,20.00,10.00,10.00,6.00,10.00,10.00,5.00,8.00,5.00,7.00,5.00,1,0,0
380,411,0,0.51,0,33,MFA -Film,14.00,1,4,8,,film directing,6.00,7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9,6,,7.00,6.00,7.00,6.00,,7.00,7.00,4.00,34,2,35.00,15.00,15.00,25.00,10.00,0.00,7.00,9.00,10.00,5.00,9.00,5.00,4.00,4.00,1,0,0
380,412,0,0.23,0,33,MFA -Film,14.00,1,4,8,,film directing,6.00,7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9,6,,5.00,6.00,7.00,7.00,6.00,5.00,3.00,5.00,27,2,75.00,5.00,5.00,5.00,5.00,5.00,8.00,7.00,8.00,8.00,8.00,7.00,6.00,6.00,0,1,0
380,413,0,0.62,0,33,MFA -Film,14.00,1,4,8,,film directing,6.00,7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9,6,,8.00,7.00,7.00,7.00,7.00,4.00,8.00,4.00,26,2,10.00,10.00,30.00,30.00,5.00,15.00,5.00,7.00,6.00,5.00,5.00,6.00,6.00,5.00,1,0,0
380,414,0,-0.15,0,33,MFA -Film,14.00,1,4,8,,film directing,6.00,7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9,6,,5.00,6.00,,4.00,4.00,5.00,3.00,2.00,29,2,95.00,1.00,1.00,1.00,1.00,1.00,10.00,10.00,10.00,9.00,9.00,5.00,8.00,0.00,0,1,0
380,415,0,0.16,0,33,MFA -Film,14.00,1,4,8,,film directing,6.00,7,8,8,8,5,5,3,1,5,5,7,7,10,9,9,9,9,6,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,31,2,10.00,20.00,40.00,10.00,10.00,10.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,0,1,0
381,397,0,0.02,1,24,Film,14.00,2,6,3,,Screenwriter,6.00,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,2,,5.00,8.00,9.00,4.00,9.00,3.00,7.00,5.00,24,2,20.00,21.00,21.00,22.00,6.00,10.00,7.00,6.00,6.00,6.00,6.00,5.00,5.00,4.00,0,0,0
381,398,0,0.29,1,24,Film,14.00,2,6,3,,Screenwriter,6.00,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,2,,8.00,7.00,8.00,8.00,6.00,6.00,7.00,6.00,29,2,45.00,10.00,10.00,30.00,0.00,5.00,6.00,7.00,7.00,4.00,9.00,,6.00,4.00,0,0,0
381,399,0,0.38,1,24,Film,14.00,2,6,3,,Screenwriter,6.00,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,2,,,,,,,,,,29,2,25.00,10.00,20.00,20.00,10.00,15.00,,,,,,,,,0,0,0
381,400,0,0.10,1,24,Film,14.00,2,6,3,,Screenwriter,6.00,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,2,,8.00,6.00,8.00,6.00,6.00,6.00,7.00,6.00,26,2,70.00,5.00,20.00,3.00,1.00,1.00,6.00,7.00,8.00,,,,5.50,6.50,0,0,0
381,401,0,0.35,1,24,Film,14.00,2,6,3,,Screenwriter,6.00,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,2,,7.00,7.00,6.00,6.00,8.00,7.00,6.00,5.00,31,2,35.00,0.00,25.00,20.00,0.00,20.00,2.00,5.00,6.00,5.00,5.00,,4.00,6.00,1,0,0
381,402,0,-0.09,0,24,Film,14.00,2,6,3,,Screenwriter,6.00,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,2,,6.00,8.00,8.00,8.00,9.00,5.00,7.00,4.00,29,4,25.00,20.00,15.00,25.00,10.00,5.00,6.00,7.00,6.00,7.00,7.00,8.00,6.00,4.00,0,1,0
381,403,0,-0.14,1,24,Film,14.00,2,6,3,,Screenwriter,6.00,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,2,,6.00,8.00,8.00,7.00,6.00,6.00,6.00,5.00,22,2,20.00,25.00,20.00,15.00,5.00,15.00,5.00,6.00,5.00,6.00,,,6.00,5.00,0,1,0
381,404,0,0.24,1,24,Film,14.00,2,6,3,,Screenwriter,6.00,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,2,,8.00,7.00,6.00,6.00,5.00,5.00,7.00,5.00,23,2,25.00,14.00,25.00,25.00,3.00,8.00,7.00,6.00,5.00,4.00,5.00,,7.00,4.00,0,1,0
381,405,0,0.44,0,24,Film,14.00,2,6,3,,Screenwriter,6.00,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,2,,8.00,9.00,8.00,7.00,8.00,7.00,8.00,5.00,30,1,30.00,25.00,20.00,15.00,5.00,5.00,7.00,10.00,10.00,10.00,9.00,9.00,8.00,5.00,0,0,0
381,406,0,0.07,0,24,Film,14.00,2,6,3,,Screenwriter,6.00,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,2,,6.00,9.00,8.00,5.00,6.00,9.00,7.00,7.00,27,4,20.00,20.00,20.00,20.00,20.00,0.00,7.00,6.00,6.00,6.00,5.00,7.00,6.00,5.00,0,0,0
381,407,0,0.60,1,24,Film,14.00,2,6,3,,Screenwriter,6.00,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,2,,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,24,2,30.00,15.00,15.00,15.00,15.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,5.00,1,0,0
381,408,0,0.26,0,24,Film,14.00,2,6,3,,Screenwriter,6.00,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,2,,7.00,10.00,6.00,6.00,6.00,6.00,6.00,5.00,24,3,20.00,10.00,20.00,20.00,10.00,20.00,7.00,8.00,8.00,8.00,8.00,7.00,5.00,7.00,0,1,0
381,409,0,0.36,1,24,Film,14.00,2,6,3,,Screenwriter,6.00,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,2,,8.00,8.00,8.00,8.00,8.00,9.00,8.00,8.00,23,2,20.00,15.00,20.00,20.00,10.00,15.00,7.00,7.00,7.00,7.00,7.00,8.00,7.00,6.00,1,1,1
381,410,0,-0.28,1,24,Film,14.00,2,6,3,,Screenwriter,6.00,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,2,,6.00,9.00,8.00,8.00,7.00,8.00,7.00,7.00,27,2,20.00,20.00,20.00,20.00,10.00,10.00,4.00,3.00,5.00,8.00,8.00,2.00,2.00,5.00,1,0,0
381,411,0,0.41,1,24,Film,14.00,2,6,3,,Screenwriter,6.00,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,2,,4.00,8.00,8.00,7.00,7.00,6.00,5.00,5.00,34,2,35.00,15.00,15.00,25.00,10.00,0.00,6.00,7.00,6.00,2.00,5.00,5.00,2.00,4.00,0,0,0
381,412,0,-0.05,1,24,Film,14.00,2,6,3,,Screenwriter,6.00,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,2,,5.00,8.00,7.00,7.00,6.00,5.00,5.00,5.00,27,2,75.00,5.00,5.00,5.00,5.00,5.00,7.00,8.00,8.00,7.00,6.00,6.00,5.00,5.00,0,1,0
381,413,0,0.08,1,24,Film,14.00,2,6,3,,Screenwriter,6.00,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,2,,7.00,8.00,5.00,6.00,8.00,7.00,8.00,5.00,26,2,10.00,10.00,30.00,30.00,5.00,15.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,3.00,1,0,0
381,414,0,-0.32,1,24,Film,14.00,2,6,3,,Screenwriter,6.00,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,2,,7.00,8.00,6.00,6.00,7.00,5.00,7.00,5.00,29,2,95.00,1.00,1.00,1.00,1.00,1.00,10.00,9.00,9.00,9.00,9.00,6.00,8.00,4.00,1,1,1
381,415,0,0.51,1,24,Film,14.00,2,6,3,,Screenwriter,6.00,5,5,5,7,8,8,6,5,6,9,6,4,8,7,8,8,7,2,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,8.00,31,2,10.00,20.00,40.00,10.00,10.00,10.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,0,1,0
382,397,0,-0.12,1,28,Film,14.00,2,8,1,"52,010.00",Filmmaker,6.00,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,6,,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,24,2,20.00,21.00,21.00,22.00,6.00,10.00,7.00,8.00,8.00,8.00,7.00,8.00,8.00,7.00,0,1,0
382,398,0,0.15,1,28,Film,14.00,2,8,1,"52,010.00",Filmmaker,6.00,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,6,,6.00,6.00,6.00,10.00,6.00,8.00,5.00,5.00,29,2,45.00,10.00,10.00,30.00,0.00,5.00,6.00,,5.00,3.00,,5.00,5.00,3.00,0,0,0
382,399,0,0.24,1,28,Film,14.00,2,8,1,"52,010.00",Filmmaker,6.00,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,6,,5.00,5.00,5.00,5.00,5.00,8.00,5.00,5.00,29,2,25.00,10.00,20.00,20.00,10.00,15.00,5.00,5.00,6.00,5.00,9.00,,5.00,7.00,1,0,0
382,400,0,-0.18,1,28,Film,14.00,2,8,1,"52,010.00",Filmmaker,6.00,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,6,,6.00,8.00,8.00,8.00,8.00,8.00,7.00,5.00,26,2,70.00,5.00,20.00,3.00,1.00,1.00,5.00,6.00,9.00,5.00,6.00,6.00,6.00,5.00,1,0,0
382,401,0,0.15,1,28,Film,14.00,2,8,1,"52,010.00",Filmmaker,6.00,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,6,,6.00,8.00,8.00,6.00,8.00,5.00,6.00,5.00,31,2,35.00,0.00,25.00,20.00,0.00,20.00,2.00,5.00,6.00,3.00,7.00,,3.00,6.00,0,0,0
382,402,0,0.11,0,28,Film,14.00,2,8,1,"52,010.00",Filmmaker,6.00,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,6,,6.00,7.00,8.00,9.00,10.00,7.00,6.00,5.00,29,4,25.00,20.00,15.00,25.00,10.00,5.00,6.00,7.00,5.00,4.00,6.00,6.00,6.00,6.00,0,1,0
382,403,0,-0.09,1,28,Film,14.00,2,8,1,"52,010.00",Filmmaker,6.00,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,6,,5.00,8.00,8.00,8.00,8.00,5.00,5.00,5.00,22,2,20.00,25.00,20.00,15.00,5.00,15.00,4.00,4.00,5.00,2.00,2.00,7.00,4.00,3.00,0,0,0
382,404,0,-0.16,1,28,Film,14.00,2,8,1,"52,010.00",Filmmaker,6.00,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,6,,8.00,8.00,8.00,6.00,8.00,4.00,6.00,5.00,23,2,25.00,14.00,25.00,25.00,3.00,8.00,7.00,7.00,7.00,5.00,5.00,5.00,8.00,4.00,1,1,1
382,405,0,0.46,0,28,Film,14.00,2,8,1,"52,010.00",Filmmaker,6.00,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,6,,5.00,9.00,9.00,8.00,9.00,8.00,8.00,5.00,30,1,30.00,25.00,20.00,15.00,5.00,5.00,,,,,,,,,0,0,0
382,406,0,0.32,0,28,Film,14.00,2,8,1,"52,010.00",Filmmaker,6.00,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,6,,8.00,8.00,8.00,10.00,8.00,8.00,7.00,5.00,27,4,20.00,20.00,20.00,20.00,20.00,0.00,7.00,8.00,7.00,8.00,6.00,7.00,8.00,5.00,1,1,1
382,407,0,0.64,1,28,Film,14.00,2,8,1,"52,010.00",Filmmaker,6.00,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,6,,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,24,2,30.00,15.00,15.00,15.00,15.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,1,0,0
382,408,0,0.43,0,28,Film,14.00,2,8,1,"52,010.00",Filmmaker,6.00,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,6,,7.00,6.00,6.00,8.00,6.00,8.00,7.00,5.00,24,3,20.00,10.00,20.00,20.00,10.00,20.00,8.00,7.00,7.00,8.00,6.00,6.00,6.00,9.00,1,1,1
382,409,0,-0.30,1,28,Film,14.00,2,8,1,"52,010.00",Filmmaker,6.00,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,6,,6.00,8.00,8.00,8.00,6.00,8.00,6.00,5.00,23,2,20.00,15.00,20.00,20.00,10.00,15.00,3.00,6.00,7.00,4.00,7.00,2.00,3.00,4.00,1,0,0
382,410,0,-0.19,1,28,Film,14.00,2,8,1,"52,010.00",Filmmaker,6.00,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,6,,6.00,8.00,7.00,7.00,7.00,6.00,6.00,5.00,27,2,20.00,20.00,20.00,20.00,10.00,10.00,7.00,5.00,6.00,2.00,10.00,3.00,6.00,5.00,1,0,0
382,411,0,0.37,1,28,Film,14.00,2,8,1,"52,010.00",Filmmaker,6.00,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,6,,6.00,8.00,7.00,7.00,7.00,6.00,5.00,5.00,34,2,35.00,15.00,15.00,25.00,10.00,0.00,7.00,10.00,7.00,7.00,5.00,5.00,6.00,7.00,0,1,0
382,412,0,0.19,1,28,Film,14.00,2,8,1,"52,010.00",Filmmaker,6.00,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,6,,5.00,8.00,8.00,8.00,8.00,8.00,5.00,5.00,27,2,75.00,5.00,5.00,5.00,5.00,5.00,6.00,8.00,8.00,8.00,7.00,7.00,5.00,5.00,0,0,0
382,413,0,0.35,1,28,Film,14.00,2,8,1,"52,010.00",Filmmaker,6.00,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,6,,6.00,8.00,8.00,7.00,8.00,7.00,7.00,5.00,26,2,10.00,10.00,30.00,30.00,5.00,15.00,7.00,6.00,6.00,5.00,6.00,5.00,6.00,4.00,1,0,0
382,414,0,-0.03,1,28,Film,14.00,2,8,1,"52,010.00",Filmmaker,6.00,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,6,,7.00,8.00,8.00,7.00,8.00,7.00,6.00,5.00,29,2,95.00,1.00,1.00,1.00,1.00,1.00,10.00,10.00,10.00,8.00,9.00,4.00,8.00,2.00,1,1,1
382,415,0,0.39,1,28,Film,14.00,2,8,1,"52,010.00",Filmmaker,6.00,6,5,10,10,9,9,6,8,3,8,10,8,10,9,9,9,1,6,,4.00,4.00,4.00,10.00,4.00,4.00,8.00,5.00,31,2,10.00,20.00,40.00,10.00,10.00,10.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,0,1,0
383,397,0,0.55,1,27,Higher Ed. - M.A.,9.00,2,10,5,,Director of Admissions,7.00,9,7,9,9,8,8,5,1,5,6,9,4,9,8,7,7,4,4,,8.00,7.00,8.00,7.00,,,8.00,5.00,24,2,20.00,21.00,21.00,22.00,6.00,10.00,8.00,8.00,7.00,7.00,7.00,8.00,8.00,7.00,1,1,1
383,398,0,-0.30,1,27,Higher Ed. - M.A.,9.00,2,10,5,,Director of Admissions,7.00,9,7,9,9,8,8,5,1,5,6,9,4,9,8,7,7,4,4,,2.00,1.00,3.00,,,,2.00,5.00,29,2,45.00,10.00,10.00,30.00,0.00,5.00,6.00,9.00,8.00,9.00,,,7.00,9.00,0,1,0
383,399,0,0.34,1,27,Higher Ed. - M.A.,9.00,2,10,5,,Director of Admissions,7.00,9,7,9,9,8,8,5,1,5,6,9,4,9,8,7,7,4,4,,,,,,,,,,29,2,25.00,10.00,20.00,20.00,10.00,15.00,,,,,,,,,0,0,0
383,400,0,0.24,1,27,Higher Ed. - M.A.,9.00,2,10,5,,Director of Admissions,7.00,9,7,9,9,8,8,5,1,5,6,9,4,9,8,7,7,4,4,,6.00,6.00,6.00,,9.00,,8.00,7.00,26,2,70.00,5.00,20.00,3.00,1.00,1.00,6.00,8.00,8.00,7.00,7.00,,6.50,8.00,1,1,1
383,401,0,0.26,1,27,Higher Ed. - M.A.,9.00,2,10,5,,Director of Admissions,7.00,9,7,9,9,8,8,5,1,5,6,9,4,9,8,7,7,4,4,,4.00,5.00,6.00,,,,6.00,5.00,31,2,35.00,0.00,25.00,20.00,0.00,20.00,3.00,5.00,5.00,5.00,5.00,,5.00,6.00,1,0,0
383,402,0,0.10,0,27,Higher Ed. - M.A.,9.00,2,10,5,,Director of Admissions,7.00,9,7,9,9,8,8,5,1,5,6,9,4,9,8,7,7,4,4,,3.00,9.00,9.00,8.00,8.00,,4.00,8.00,29,4,25.00,20.00,15.00,25.00,10.00,5.00,7.00,9.00,5.00,7.00,5.00,6.00,8.00,9.00,0,1,0
383,403,0,0.37,1,27,Higher Ed. - M.A.,9.00,2,10,5,,Director of Admissions,7.00,9,7,9,9,8,8,5,1,5,6,9,4,9,8,7,7,4,4,,2.00,5.00,,,,,3.00,2.00,22,2,20.00,25.00,20.00,15.00,5.00,15.00,5.00,7.00,6.00,6.00,,,6.00,5.00,0,1,0
383,404,0,0.16,1,27,Higher Ed. - M.A.,9.00,2,10,5,,Director of Admissions,7.00,9,7,9,9,8,8,5,1,5,6,9,4,9,8,7,7,4,4,,10.00,9.00,7.00,7.00,,,10.00,9.00,23,2,25.00,14.00,25.00,25.00,3.00,8.00,8.00,7.00,6.00,5.00,6.00,,9.00,9.00,1,1,1
383,405,0,0.10,0,27,Higher Ed. - M.A.,9.00,2,10,5,,Director of Admissions,7.00,9,7,9,9,8,8,5,1,5,6,9,4,9,8,7,7,4,4,,2.00,9.00,8.00,7.00,,,3.00,3.00,30,1,30.00,25.00,20.00,15.00,5.00,5.00,7.00,10.00,9.00,9.00,,2.00,5.00,5.00,0,0,0
383,406,0,0.09,0,27,Higher Ed. - M.A.,9.00,2,10,5,,Director of Admissions,7.00,9,7,9,9,8,8,5,1,5,6,9,4,9,8,7,7,4,4,,1.00,5.00,,,,,5.00,1.00,27,4,20.00,20.00,20.00,20.00,20.00,0.00,6.00,7.00,8.00,8.00,8.00,8.00,8.00,8.00,0,1,0
383,407,0,0.51,1,27,Higher Ed. - M.A.,9.00,2,10,5,,Director of Admissions,7.00,9,7,9,9,8,8,5,1,5,6,9,4,9,8,7,7,4,4,,5.00,6.00,6.00,5.00,,,6.00,4.00,24,2,30.00,15.00,15.00,15.00,15.00,10.00,6.00,8.00,8.00,7.00,6.00,4.00,6.00,7.00,1,0,0
383,408,0,0.43,0,27,Higher Ed. - M.A.,9.00,2,10,5,,Director of Admissions,7.00,9,7,9,9,8,8,5,1,5,6,9,4,9,8,7,7,4,4,,7.00,6.00,5.00,5.00,4.00,,6.00,8.00,24,3,20.00,10.00,20.00,20.00,10.00,20.00,4.00,8.00,4.00,6.00,6.00,6.00,6.00,10.00,0,0,0
383,409,0,0.08,1,27,Higher Ed. - M.A.,9.00,2,10,5,,Director of Admissions,7.00,9,7,9,9,8,8,5,1,5,6,9,4,9,8,7,7,4,4,,1.00,,,,,,2.00,1.00,23,2,20.00,15.00,20.00,20.00,10.00,15.00,5.00,6.00,6.00,5.00,6.00,3.00,5.00,4.00,0,0,0
383,410,0,-0.20,1,27,Higher Ed. - M.A.,9.00,2,10,5,,Director of Admissions,7.00,9,7,9,9,8,8,5,1,5,6,9,4,9,8,7,7,4,4,,3.00,5.00,5.00,,,,6.00,6.00,27,2,20.00,20.00,20.00,20.00,10.00,10.00,6.00,10.00,4.00,5.00,6.00,4.00,5.00,4.00,0,0,0
383,411,0,0.29,1,27,Higher Ed. - M.A.,9.00,2,10,5,,Director of Admissions,7.00,9,7,9,9,8,8,5,1,5,6,9,4,9,8,7,7,4,4,,3.00,4.00,4.00,8.00,,,4.00,1.00,34,2,35.00,15.00,15.00,25.00,10.00,0.00,7.00,7.00,6.00,6.00,6.00,5.00,6.00,5.00,0,1,0
383,412,0,0.33,1,27,Higher Ed. - M.A.,9.00,2,10,5,,Director of Admissions,7.00,9,7,9,9,8,8,5,1,5,6,9,4,9,8,7,7,4,4,,7.00,7.00,8.00,,,,8.00,4.00,27,2,75.00,5.00,5.00,5.00,5.00,5.00,8.00,9.00,9.00,8.00,8.00,8.00,7.00,7.00,1,1,1
383,413,0,0.36,1,27,Higher Ed. - M.A.,9.00,2,10,5,,Director of Admissions,7.00,9,7,9,9,8,8,5,1,5,6,9,4,9,8,7,7,4,4,,9.00,9.00,10.00,8.00,,,10.00,2.00,26,2,10.00,10.00,30.00,30.00,5.00,15.00,7.00,7.00,6.00,6.00,6.00,7.00,7.00,7.00,1,0,0
383,414,0,0.14,1,27,Higher Ed. - M.A.,9.00,2,10,5,,Director of Admissions,7.00,9,7,9,9,8,8,5,1,5,6,9,4,9,8,7,7,4,4,,,,,,,,,,29,2,95.00,1.00,1.00,1.00,1.00,1.00,10.00,10.00,10.00,9.00,9.00,5.00,9.00,5.00,0,1,0
383,415,0,0.17,1,27,Higher Ed. - M.A.,9.00,2,10,5,,Director of Admissions,7.00,9,7,9,9,8,8,5,1,5,6,9,4,9,8,7,7,4,4,,,,,,,,,,31,2,10.00,20.00,40.00,10.00,10.00,10.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,0,1,0
384,397,0,0.53,1,23,Education,9.00,2,9,6,,Undecided,10.00,8,5,7,9,10,10,3,3,7,6,7,10,10,5,6,6,3,8,,7.00,10.00,10.00,4.00,10.00,4.00,3.00,8.00,24,2,20.00,21.00,21.00,22.00,6.00,10.00,7.00,8.00,8.00,9.00,8.00,9.00,8.00,8.00,0,1,0
384,398,0,0.11,1,23,Education,9.00,2,9,6,,Undecided,10.00,8,5,7,9,10,10,3,3,7,6,7,10,10,5,6,6,3,8,,10.00,10.00,10.00,10.00,7.00,6.00,10.00,9.00,29,2,45.00,10.00,10.00,30.00,0.00,5.00,7.00,10.00,7.00,10.00,,8.00,9.00,7.00,1,1,1
384,399,0,0.36,1,23,Education,9.00,2,9,6,,Undecided,10.00,8,5,7,9,10,10,3,3,7,6,7,10,10,5,6,6,3,8,,10.00,10.00,10.00,10.00,10.00,7.00,9.00,8.00,29,2,25.00,10.00,20.00,20.00,10.00,15.00,6.00,8.00,9.00,10.00,4.00,,5.00,9.00,1,0,0
384,400,0,0.42,1,23,Education,9.00,2,9,6,,Undecided,10.00,8,5,7,9,10,10,3,3,7,6,7,10,10,5,6,6,3,8,,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.00,26,2,70.00,5.00,20.00,3.00,1.00,1.00,7.00,7.00,7.00,9.00,8.00,6.00,7.00,8.00,1,1,1
384,401,0,0.35,1,23,Education,9.00,2,9,6,,Undecided,10.00,8,5,7,9,10,10,3,3,7,6,7,10,10,5,6,6,3,8,,7.00,10.00,10.00,8.00,10.00,7.00,6.00,10.00,31,2,35.00,0.00,25.00,20.00,0.00,20.00,6.00,5.00,6.00,8.00,5.00,,7.00,5.00,1,0,0
384,402,0,0.17,0,23,Education,9.00,2,9,6,,Undecided,10.00,8,5,7,9,10,10,3,3,7,6,7,10,10,5,6,6,3,8,,6.00,10.00,9.00,4.00,8.00,4.00,4.00,4.00,29,4,25.00,20.00,15.00,25.00,10.00,5.00,7.00,7.00,6.00,6.00,6.00,8.00,7.00,5.00,0,1,0
384,403,0,0.21,1,23,Education,9.00,2,9,6,,Undecided,10.00,8,5,7,9,10,10,3,3,7,6,7,10,10,5,6,6,3,8,,4.00,10.00,9.00,4.00,9.00,5.00,4.00,9.00,22,2,20.00,25.00,20.00,15.00,5.00,15.00,7.00,6.00,6.00,7.00,5.00,4.00,7.00,5.00,0,1,0
384,404,0,0.11,1,23,Education,9.00,2,9,6,,Undecided,10.00,8,5,7,9,10,10,3,3,7,6,7,10,10,5,6,6,3,8,,10.00,10.00,9.00,10.00,10.00,7.00,5.00,9.00,23,2,25.00,14.00,25.00,25.00,3.00,8.00,9.00,7.00,7.00,8.00,7.00,,9.00,7.00,1,1,1
384,405,0,0.64,0,23,Education,9.00,2,9,6,,Undecided,10.00,8,5,7,9,10,10,3,3,7,6,7,10,10,5,6,6,3,8,,7.00,10.00,10.00,10.00,10.00,7.00,4.00,9.00,30,1,30.00,25.00,20.00,15.00,5.00,5.00,6.00,10.00,10.00,10.00,10.00,9.00,8.00,5.00,0,0,0
384,406,0,0.16,0,23,Education,9.00,2,9,6,,Undecided,10.00,8,5,7,9,10,10,3,3,7,6,7,10,10,5,6,6,3,8,,6.00,10.00,10.00,10.00,10.00,7.50,6.00,10.00,27,4,20.00,20.00,20.00,20.00,20.00,0.00,7.00,7.00,8.00,8.00,6.00,7.50,8.00,5.00,0,1,0
384,407,0,0.44,1,23,Education,9.00,2,9,6,,Undecided,10.00,8,5,7,9,10,10,3,3,7,6,7,10,10,5,6,6,3,8,,9.00,10.00,10.00,7.00,9.00,9.00,9.00,8.00,24,2,30.00,15.00,15.00,15.00,15.00,10.00,7.00,7.00,8.00,9.00,6.00,7.00,6.00,6.00,1,1,1
384,408,0,0.34,0,23,Education,9.00,2,9,6,,Undecided,10.00,8,5,7,9,10,10,3,3,7,6,7,10,10,5,6,6,3,8,,3.00,3.00,3.00,3.00,3.00,3.00,1.00,4.00,24,3,20.00,10.00,20.00,20.00,10.00,20.00,6.00,8.00,8.00,8.00,8.00,7.00,7.00,10.00,0,1,0
384,409,0,0.06,1,23,Education,9.00,2,9,6,,Undecided,10.00,8,5,7,9,10,10,3,3,7,6,7,10,10,5,6,6,3,8,,7.00,10.00,10.00,6.00,8.00,7.00,7.00,7.00,23,2,20.00,15.00,20.00,20.00,10.00,15.00,7.00,9.00,8.00,8.00,7.00,6.00,8.00,7.00,1,1,1
384,410,0,-0.50,1,23,Education,9.00,2,9,6,,Undecided,10.00,8,5,7,9,10,10,3,3,7,6,7,10,10,5,6,6,3,8,,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.00,27,2,20.00,20.00,20.00,20.00,10.00,10.00,5.00,4.00,4.00,4.00,5.00,10.00,5.00,5.00,1,0,0
384,411,0,0.26,1,23,Education,9.00,2,9,6,,Undecided,10.00,8,5,7,9,10,10,3,3,7,6,7,10,10,5,6,6,3,8,,10.00,10.00,10.00,10.00,10.00,7.00,5.00,8.00,34,2,35.00,15.00,15.00,25.00,10.00,0.00,8.00,9.00,7.00,10.00,5.00,5.00,6.00,7.00,1,0,0
384,412,0,0.14,1,23,Education,9.00,2,9,6,,Undecided,10.00,8,5,7,9,10,10,3,3,7,6,7,10,10,5,6,6,3,8,,8.00,10.00,10.00,10.00,10.00,7.00,7.00,8.00,27,2,75.00,5.00,5.00,5.00,5.00,5.00,8.00,8.00,8.00,7.00,8.00,8.00,8.00,8.00,1,1,1
